,life_expectancy,year,adult_mortality,infant_mortality,1-4_mortality,alcohol,hep_b,bmi,polio,health_gov_expendt%,dtp3,hiv_aids,gdp,5_19thinness,5_19obesity,hdi,schooling,drinking_water,national_income_capita,health_expenditure%_gdp,obesity_adlts,region_Europe & Central Asia,region_Latin America & Caribbean,region_Middle East & North Africa,region_North America,region_South Asia,region_Sub-Saharan Africa,status_Developing
2693,63.3,2005.0,233.8078,0.055315,0.003585,2.85,99.0,25.2,99.0,3.51,99.0,0.1,174.51475,3.4,2.3,0.0,10.3,90.77705,5400.0,9.5553,12.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2694,63.7,2006.0,230.779,0.054825,0.00326,2.71,98.0,25.3,98.0,2.9,98.0,0.1,2136.66815,3.4,2.5,0.0,10.4,91.55625,6370.0,8.41321,13.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2695,64.1,2007.0,226.3004,0.056235,0.003065,2.58,98.0,25.4,98.0,2.16,98.0,0.1,26.371428,3.3,2.6,0.0,10.4,92.33065,7180.0,5.28883,13.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2696,64.5,2008.0,219.0146,0.05876,0.00298,2.4,96.0,25.6,96.0,1.93,96.0,0.1,394.467675,3.3,2.8,0.0,10.5,93.09957,8080.0,5.90519,14.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2697,65.6,2009.0,196.4277,0.060585,0.002895,2.35,97.0,25.7,97.0,1.88,96.0,0.1,436.459223,3.3,2.9,0.0,10.5,93.86292,8450.0,4.81248,14.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2698,65.8,2010.0,211.0,0.03875837078859918,0.0023555172047768635,2.48,96.0,24.89812530193849,96.0,1.99,96.0,0.1,4439.23,3.896029771621869,2.601178761960682,0.0,10.6,80.23895735222266,3281.1548040618436,5.953021890503358,15.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2699,65.6,2011.0,189.5077,0.056685,0.002685,2.55,97.0,25.9,97.0,1.98,97.0,0.1,5649.978486,3.2,3.4,0.665,10.6,95.3599,10060.0,4.89651,15.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2700,65.6,2012.0,189.0722,0.051615,0.00255,2.75,98.0,26.1,98.0,1.96,97.0,0.1,6675.262954,3.2,3.6,0.672,10.7,96.09415,11040.0,4.77595,16.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2701,65.4,2013.0,195.8828,0.04681,0.002395,2.93,98.0,26.2,98.0,2.12,98.0,0.1,734.42525,3.2,3.8,0.678,10.7,96.82558,12920.0,5.15063,16.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2702,66.0,2014.0,199.4116,0.043065,0.00224,2.9,97.0,26.3,98.0,2.7,98.0,0.1,7962.365824,3.2,4.1,0.683,10.8,97.52812,13211.75775382443,5.49777,17.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2703,66.3,2015.0,198.1752,0.0408,0.00209,4.013580345266604,99.0,26.4,99.0,6.130344605058269,99.0,0.1,6432.668768,3.3,4.4,0.688,10.8,98.2223,10414.01794251889,6.29794,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2704,46.6,2000.0,536.1939,0.110505,0.01955,10.47,47.637738919136154,21.2,55.0,6.77,52.0,11.6,257.63369,7.1,0.3,0.382,9.8,26.75162,690.0,7.56051,2.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2705,47.7,2001.0,522.6442,0.105655,0.01837,10.57,50.324314681431815,21.2,56.0,7.26,55.0,10.8,234.984775,7.0,0.4,0.396,10.8,27.91321,710.0,8.34375,2.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2706,48.8,2002.0,510.321,0.099555,0.016995,10.42,29.0,21.3,57.0,7.78,57.0,10.0,24.2423229,6.9,0.4,0.404,11.0,29.0973,760.0,8.75129,2.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2707,51.0,2003.0,494.1086,0.092525,0.015515,10.16,44.0,21.4,57.0,7.54,59.0,9.4,237.9995917,6.8,0.5,0.418,11.5,30.30326,800.0,8.65062,2.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2708,51.3,2004.0,480.3491,0.08529,0.014035,9.89,62.0,21.5,58.0,8.9,62.0,8.9,288.236949,6.7,0.5,0.427,11.6,31.53097,840.0,10.28578,2.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2709,53.2,2005.0,448.1191,0.07843,0.01259,10.09,64.0,21.6,59.0,9.36,64.0,8.7,315.788227,6.6,0.6,0.429,10.9,32.77787,890.0,11.36374,3.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2710,54.9,2006.0,418.2064,0.072315,0.011205,9.81,64.0,21.6,62.0,9.86,64.0,8.6,336.4593923,6.5,0.6,0.434,10.6,34.0457,990.0,11.79277,3.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2711,55.5,2007.0,416.1389,0.066815,0.010085,9.65,73.0,21.7,7.0,9.76,73.0,8.4,41.858631,6.4,0.7,0.442,10.3,35.33237,1070.0,11.68179,3.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2712,56.3,2008.0,406.9383,0.06228,0.00914,9.79,71.0,21.8,69.0,9.1,71.0,8.2,449.6928183,6.3,0.8,0.453,10.6,36.63811,1150.0,10.39849,3.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2713,57.5,2009.0,383.1414,0.058975,0.008335,9.63,79.0,21.9,78.0,8.43,79.0,8.1,647.17732,6.2,0.9,0.464,10.8,37.96132,1200.0,9.73873,3.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2714,58.4,2010.0,364.252,0.055805,0.007685,10.03,8.0,22.0,79.0,11.2,8.0,8.0,594.9972557,6.1,1.0,0.473,10.9,39.30215,1240.0,10.51575,3.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2715,59.3,2011.0,347.7111,0.05243,0.00704,10.22,82.0,22.0,82.0,9.9,82.0,6.8,584.3962137,6.0,1.1,0.477,10.7,40.65942,1310.0,8.92494,4.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2716,60.0,2012.0,335.3509,0.049225,0.006405,0.01,78.0,22.1,82.0,7.58,78.0,4.6,647.74741,5.9,1.2,0.477,10.0,42.03276,1320.0,7.86666,4.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2717,67.0,2013.0,316.1956,0.046415,0.005695,0.01,78.0,22.2,82.0,7.47,78.0,4.0,662.492293,5.8,1.3,0.478,10.0,43.42023,1370.0,7.24973,4.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2718,61.5,2014.0,304.0464,0.04329,0.005155,0.01,78.0,22.3,82.0,7.22,78.0,3.2,719.172669,5.7,1.4,0.483,10.0,44.82259,1330.590694995517,6.96509,4.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2719,62.3,2015.0,292.9727,0.041315,0.0045,2.355537150721034,78.0,22.4,82.0,6.26062783957623,78.0,3.1,693.8963829,5.6,1.6,0.488,10.0,46.23822,2404.50838558752,6.7875,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2720,67.5,2000.0,257.5393,0.01559,0.00067,4.49,4.0,25.7,99.0,5.59,99.0,0.7,635.789635,3.1,3.4,0.669,13.3,98.00832,3710.0,5.30685,19.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2721,67.7,2001.0,253.812,0.014985,0.000635,4.31,7.0,25.7,99.0,5.66,99.0,0.8,78.738243,3.0,3.5,0.673,13.2,98.08895,4240.0,5.72534,19.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2722,67.6,2002.0,257.46,0.01453,0.00061,4.89,48.0,25.8,99.0,6.25,99.0,0.9,879.475486,3.0,3.6,0.683,13.9,98.15168,4590.0,5.9922,19.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2723,67.6,2003.0,258.1834,0.014205,0.000565,5.92,77.0,25.9,99.0,6.93,97.0,0.9,148.522488,2.9,3.7,0.691,14.3,98.18068,5170.0,6.54574,19.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2724,67.4,2004.0,268.898,0.013635,0.00054,6.79,98.0,25.9,99.0,6.61,99.0,1.0,1367.352433,2.8,3.9,0.7,14.6,97.74651,6000.0,6.16857,20.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2725,67.0,2005.0,280.0482,0.013055,0.000515,7.31,97.0,26.0,95.0,6.41,96.0,0.9,1828.717626,2.7,4.0,0.707,14.5,97.30968,6410.0,6.34616,20.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2726,67.7,2006.0,268.3365,0.012225,0.000525,7.99,96.0,26.1,99.0,6.39,98.0,0.8,233.18831,2.7,4.2,0.716,14.7,96.86897,7110.0,6.41695,20.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2727,67.5,2007.0,278.3144,0.011325,0.00047,8.86,92.0,26.1,98.0,6.36,98.0,0.7,368.68998,2.6,4.4,0.723,14.8,96.42488,7930.0,6.01705,21.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2728,67.7,2008.0,275.4023,0.010365,0.000465,9.46,84.0,26.2,91.0,6.63,9.0,0.4,3891.37823,2.6,4.6,0.73,14.9,95.97742,8370.0,5.49728,21.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2729,69.2,2009.0,235.2357,0.009595,0.000435,8.71,66.0,26.2,74.0,7.8,71.0,0.3,2545.48341,2.5,4.8,0.734,14.9,95.52661,7130.0,6.60772,21.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2730,69.8,2010.0,217.5392,0.009065,0.000405,8.39,48.0,26.3,57.0,7.81,52.0,0.2,2965.142365,2.5,5.0,0.728,14.9,95.0744,7590.0,6.81226,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2731,75.0,2011.0,208.7947,0.00879,0.00039,8.48,21.0,26.3,54.0,6.98,5.0,0.2,3569.75727,2.5,5.3,0.734,14.9,94.62045,8170.0,6.81618,22.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2732,77.0,2012.0,210.7898,0.00879,0.000365,8.44,46.0,26.4,72.0,7.47,76.0,0.2,3855.42128,2.4,5.6,0.739,15.1,94.16476,8670.0,7.11666,22.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2733,71.0,2013.0,207.1342,0.008905,0.000345,8.44,46.0,26.4,72.0,7.67,76.0,0.2,429.71554,2.4,6.0,0.744,15.2,94.0284,8960.0,7.35534,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2734,78.0,2014.0,212.2422,0.008995,0.000375,8.06,22.0,26.5,45.0,7.1,23.0,0.2,314.658296,2.4,6.3,0.746,15.2,93.58921,7960.448453049488,6.63532,23.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2735,71.3,2015.0,187.7428,0.008955,0.00033,6.939852181186865,22.0,26.5,51.0,6.133064655996613,23.0,0.2,2124.662666,2.4,6.7,0.748,15.3,93.65691,10297.00505991045,6.94536,23.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2736,74.2,2000.0,106.8517,0.01005,0.000365,1.64,92.0,27.2,94.0,2.38,94.0,0.1,3371.26869,5.4,10.3,0.791,11.8,95.67811,32722.08667114077,2.37414,21.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2737,74.5,2001.0,103.8787,0.010075,0.00039,1.67,92.0,27.2,94.0,2.48,94.0,0.1,3161.52935,5.3,10.7,0.798,12.0,95.67811,90860.0,2.48437,22.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2738,74.7,2002.0,100.8514,0.010215,0.000385,1.72,92.0,27.3,94.0,2.72,94.0,0.1,31311.35936,5.2,11.1,0.803,12.1,95.69539,88250.0,2.71771,22.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2739,74.9,2003.0,97.74,0.010185,0.00036,1.74,92.0,27.4,94.0,2.65,94.0,0.1,3323.52318,5.2,11.5,0.808,12.3,95.71267,92890.0,2.64634,23.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2740,75.1,2004.0,94.32072,0.009685,0.00039,1.77,92.0,27.5,94.0,2.46,94.0,0.1,36161.1761,5.1,11.8,0.813,12.4,95.72996,96800.0,2.46204,23.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2741,75.3,2005.0,91.03882,0.008925,0.000345,1.79,92.0,27.5,94.0,2.32,94.0,0.1,39439.8197,5.1,12.0,0.818,12.6,95.74725,93410.0,2.3202,24.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2742,75.4,2006.0,88.395,0.008515,0.00035,1.74,92.0,27.6,94.0,2.33,92.0,0.1,42372.22166,5.1,12.2,0.823,12.8,95.76454,90460.0,2.32541,25.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2743,75.6,2007.0,86.1864,0.007865,0.00032,1.69,92.0,27.7,94.0,2.57,92.0,0.1,42672.61323,5.1,12.4,0.826,12.9,95.78185,81540.0,2.5657,25.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2744,75.8,2008.0,84.51824,0.007265,0.00031,1.86,92.0,27.8,94.0,2.93,92.0,0.1,45758.9554,5.1,12.6,0.829,13.1,95.79915,71660.0,2.92848,26.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2745,76.0,2009.0,82.97913,0.00678,0.000305,1.73,93.0,27.9,94.0,4.5,93.0,0.1,3372.57517,5.0,12.9,0.831,13.2,95.81646,60590.0,4.04999,27.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2746,76.2,2010.0,81.48761,0.006645,0.000305,1.69,94.0,28.0,94.0,3.93,94.0,0.1,3549.14832,5.0,13.3,0.826,13.3,95.83378,56260.0,3.87875,27.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2747,76.3,2011.0,80.28745,0.00637,0.000275,1.73,95.0,28.1,95.0,3.7,95.0,0.1,4462.3129,5.0,13.8,0.824,13.3,95.8511,56390.0,3.67007,28.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2748,76.5,2012.0,79.04452,0.00639,0.00027,1.75,96.0,28.1,96.0,3.45,96.0,0.1,42112.23565,5.0,14.5,0.826,13.3,95.86842,58090.0,3.4252,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2749,76.7,2013.0,77.72143,0.006525,0.000255,1.82,98.0,28.2,98.0,3.49,98.0,0.1,4335.64268,5.1,15.2,0.829,13.3,95.88575,38292.17976394044,3.593,29.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2750,76.9,2014.0,76.39561,0.006675,0.000265,1.91,99.0,28.3,99.0,3.64,99.0,0.1,44449.7435,5.1,16.0,0.832,13.3,96.13178,58862.13743211221,3.63021,30.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2751,77.1,2015.0,75.03873,0.006795,0.00027,0.3364423608138907,99.0,28.4,99.0,4.704715956119948,99.0,0.1,3911.74689,5.1,16.7,0.836,13.3,96.76946,40154.38498392017,3.58359,31.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2752,77.8,2000.0,87.98409,0.00555,0.000245,10.59,81.9164245738923,26.3,91.0,6.94,91.0,0.1,16890.852561190346,0.6,8.5,0.8260337325497957,15.302010135868791,100.0,26280.0,5.97159,18.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2753,78.0,2001.0,87.90827,0.005445,0.000235,10.91,82.36217467928896,26.4,91.0,7.31,91.0,0.1,18308.0606669157,0.6,8.7,0.8375075557879565,15.509368412861136,100.0,27950.0,6.31099,19.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2754,78.2,2002.0,86.81541,0.00535,0.00023,11.44,82.72838165888561,26.5,91.0,7.57,91.0,0.1,19469.243628075346,0.6,9.0,0.8513604823542309,15.745939388933913,100.0,29390.0,6.56821,19.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2755,78.3,2003.0,85.6659,0.005255,0.000225,11.85,82.75403528643665,26.5,91.0,7.81,91.0,0.1,20594.63005565852,0.6,9.2,0.8623568213985813,15.954386388996568,100.0,30450.0,6.83254,20.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2756,78.8,2004.0,82.39221,0.00518,0.000225,12.22,83.71411913671113,26.6,92.0,7.98,92.0,0.1,22228.411907244415,0.6,9.3,0.8759461953066427,16.148286912723215,100.0,32430.0,7.03559,20.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2757,79.0,2005.0,81.20974,0.005105,0.00022,12.05,83.54512389879733,26.7,91.0,8.24,91.0,0.1,23278.151255703677,0.6,9.5,0.8842108383093041,16.242442823467357,100.0,33820.0,7.17457,21.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2758,79.3,2006.0,80.74458,0.00503,0.000215,11.61,84.96453603905184,26.8,92.0,8.36,92.0,0.1,24437.192534785572,0.7,9.6,0.8905611489054159,16.274268446204147,100.0,35620.0,7.3082,21.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2759,79.5,2007.0,78.72697,0.004935,0.00021,11.84,84.90764053274233,26.8,92.0,8.42,92.0,0.1,25385.918400820927,0.7,9.7,0.9002193979033635,16.419696023200224,100.0,36480.0,7.40612,22.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2760,79.6,2008.0,78.03886,0.00482,0.00021,11.47,85.7157296622413,26.9,92.0,8.85,92.0,0.1,26047.787206336507,0.7,9.8,0.9048001156228587,16.472911122131627,100.0,37110.0,7.64548,23.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2761,81.0,2009.0,75.78525,0.00466,0.0002,10.79,87.46631738875544,26.9,93.0,9.81,93.0,0.1,25519.66645267853,0.7,9.9,0.8998851190878376,16.52280670669731,100.0,35260.0,8.48158,23.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2762,82.0,2010.0,73.7941,0.004475,0.00018,10.88,88.2882683858295,27.0,94.0,9.51,94.0,0.1,25209.909760299837,0.7,9.9,0.9057875489672362,16.591625683874206,100.0,34510.0,8.43394,24.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2763,86.0,2011.0,71.0706,0.004285,0.00017,10.68,89.05387527385324,27.0,95.0,9.34,95.0,0.1,25855.57473823015,0.7,10.0,0.9128211009962826,16.642789004869847,100.0,35270.0,8.37611,24.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2764,86.0,2012.0,68.67457,0.00412,0.000165,10.42,89.28841184370549,27.0,95.0,9.41,95.0,0.1,25759.37358829475,0.7,10.0,0.9168128243288471,16.652554216091474,100.0,34640.0,8.28592,25.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,87.0,2013.0,68.86702,0.00398,0.000165,10.32,89.19171189168446,27.1,95.0,9.34,95.0,0.1,27083.826732617395,0.7,10.1,0.9147347618452155,16.917076955363903,100.0,35760.0,9.76576,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2766,81.0,2014.0,68.0602,0.00386,0.00017,10.37,89.20816964896676,27.1,95.0,9.12,95.0,0.1,24292.61806111355,0.7,10.1,0.9113114530550384,16.92598075821848,100.0,30898.08470491496,9.75668,26.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2767,81.2,2015.0,68.76315,0.003745,0.00018,10.66,89.57749768205076,27.1,96.0,8.574943167983996,96.0,0.1,24425.65066882802,0.7,10.1,0.9181424224008357,17.030078639917853,100.0,30808.58901622975,9.68685,27.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2768,49.2,2000.0,458.4345,0.088905,0.01421,3.89,66.08142018739704,22.1,64.0,2.64,79.0,12.8,-3054.8795818905055,8.4,0.5,0.31285906380339057,6.194760686752311,27.25082,820.0,3.40056,3.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2769,49.6,2001.0,457.8962,0.082915,0.013105,4.09,72.4763907106551,22.2,65.0,3.28,87.0,12.5,-2950.2541512128664,8.3,0.6,0.33127940585327664,6.690419547503254,28.66931,860.0,4.19122,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2770,52.0,2002.0,455.9423,0.076755,0.01204,3.37,89.0,22.2,91.0,3.59,89.0,12.1,-3487.4621540534135,8.2,0.7,0.3336746184674233,6.925215114462155,30.08757,920.0,4.65578,4.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2771,58.0,2003.0,452.8225,0.07099,0.011015,2.34,95.0,22.3,97.0,4.6,95.0,11.5,-3452.7523353038705,8.0,0.7,0.34229109281343995,7.16948461291387,31.59652,970.0,5.33495,4.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2772,51.5,2004.0,447.9377,0.06618,0.0101,3.81,95.0,22.4,95.0,4.1,95.0,10.8,-3227.733455164591,7.9,0.8,0.3661250368226341,7.783498547861939,33.29262,1050.0,5.74777,4.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2773,52.2,2005.0,440.9389,0.062175,0.009345,3.94,9.0,22.5,91.0,4.66,9.0,10.0,-1279.4960583472275,7.8,0.9,0.382976239526684,8.26844029266713,35.00523,1120.0,6.41385,4.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2774,53.1,2006.0,427.3644,0.05958,0.00859,4.07,9.0,22.5,91.0,6.86,9.0,9.4,191.00989259482594,7.7,1.0,0.3971440425524264,8.737681714794512,36.73456,1210.0,7.70767,5.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2775,54.5,2007.0,400.6568,0.05698,0.00803,4.4,83.0,22.6,88.0,4.72,83.0,8.5,-1502.848215593549,7.5,1.1,0.4134379677668907,8.859035275766509,38.47986,1290.0,6.98339,5.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2776,56.2,2008.0,366.8761,0.05479,0.00748,3.44,86.0,22.7,89.0,4.21,86.0,7.4,-1805.7602986162237,7.4,1.2,0.4319924318204045,8.747793526639313,40.24178,1370.0,5.63705,5.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2777,56.9,2009.0,356.8273,0.053175,0.00701,3.97,85.0,22.7,88.0,3.97,85.0,6.4,-1678.4900582154805,7.3,1.3,0.4493093246635169,8.96617248234812,42.01817,1420.0,5.13596,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2778,57.5,2010.0,342.5473,0.050675,0.00659,4.19,91.0,22.8,94.0,5.3,91.0,4.6,-1291.041507795977,7.2,1.5,0.46455487293903097,9.196207332045553,43.8106,1500.0,5.29913,6.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2779,58.3,2011.0,328.1451,0.048905,0.00604,4.04,9.0,22.9,88.0,5.72,9.0,3.1,432.62422920487006,7.1,1.6,0.4792216205076336,9.42716423618544,45.61738,1580.0,5.12877,6.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2780,58.6,2012.0,325.3584,0.046995,0.00566,3.98,92.0,22.9,9.0,5.72,92.0,2.4,-1043.004983544728,7.0,1.8,0.48577460354763247,9.575149557304357,47.43913,1650.0,5.01801,6.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2781,59.7,2013.0,298.1074,0.0454,0.00528,4.2,91.0,23.0,91.0,5.57,91.0,2.1,-582.3945312476717,6.9,1.9,0.510155300365156,9.749465135975058,49.27418,1750.0,4.64651,7.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2782,67.0,2014.0,281.8613,0.043905,0.004875,0.01,97.0,23.1,97.0,5.58,97.0,1.4,-575.0780469421006,6.8,2.1,0.5005302273911632,9.18238750460236,51.12092,3640.195539769753,4.01489,7.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2783,61.8,2015.0,269.6921,0.04259,0.00458,1.7447400701269373,98.0,23.1,96.0,4.590841626230308,98.0,1.4,1051.881160741439,6.7,2.3,0.5322444078713371,9.69179242611608,52.97909,5695.579554563963,3.64963,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2784,76.8,2000.0,114.2133,0.00715,0.00033,8.21,9.0,27.5,9.0,13.7,94.0,0.1,30106.966379542893,0.7,16.5,0.9474114017395436,16.94812399015131,99.05182264825413,36930.0,12.50252,25.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2785,76.9,2001.0,115.8493,0.00708,0.000325,8.25,89.0,27.7,89.0,13.73,94.0,0.1,28688.72624723942,0.7,16.9,0.9070669072259729,16.995243828380794,102.45166672436,37860.0,13.16941,26.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2786,77.0,2002.0,114.898,0.007025,0.000315,8.33,88.0,27.8,9.0,14.55,94.0,0.1,29663.08132037401,0.7,17.4,0.9102902489085007,17.186922046260797,99.73530157761843,38590.0,13.95503,26.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2787,77.2,2003.0,113.8141,0.006985,0.000315,8.4,92.0,27.9,91.0,15.6,96.0,0.1,30821.914847259206,0.7,17.8,0.9255559716473787,17.438165365063007,102.59044032969155,39960.0,14.45545,27.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2788,77.5,2004.0,111.3148,0.00696,0.000305,8.48,92.0,28.0,92.0,15.14,96.0,0.1,32161.070893959433,0.7,18.2,0.937733111317602,17.608851679297437,102.95624675893447,42260.0,14.53713,28.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2789,77.5,2005.0,112.3223,0.00694,0.0003,8.52,93.0,28.1,92.0,15.15,96.0,0.1,33584.8683989197,0.7,18.6,0.9449162452298943,17.594516930560445,99.20959,44740.0,14.54214,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2790,77.8,2006.0,112.5088,0.006915,0.00029,8.63,93.0,28.2,93.0,15.27,96.0,0.1,35370.90622661417,0.7,18.9,0.9578170387501839,17.75738037907327,99.21437,47390.0,14.65883,29.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2791,78.1,2007.0,109.8684,0.00689,0.00029,8.74,93.0,28.3,93.0,15.57,96.0,0.1,36258.79163530801,0.7,19.2,0.9682758281850514,17.91680960973997,99.21913,48420.0,14.89903,30.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2792,78.2,2008.0,108.473,0.00683,0.00028,8.74,94.0,28.4,94.0,16.2,96.0,0.1,36750.45724768852,0.7,19.5,0.9752154337009369,18.0662431886865,99.22386,48650.0,15.29529,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2793,78.5,2009.0,107.8246,0.00668,0.00028,8.71,92.0,28.4,93.0,17.0,95.0,0.1,36631.044378690945,0.7,19.8,0.9754215826699753,18.28411975121152,99.22856,47240.0,16.3441,31.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2794,78.7,2010.0,105.2147,0.00648,0.00027,8.55,92.0,28.5,93.0,17.2,95.0,0.1,37822.485299961525,0.7,20.0,0.9856770532610941,18.37973421674026,99.23321,48880.0,16.41195,32.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2795,78.7,2011.0,105.6826,0.00603,0.00027,8.67,91.0,28.6,94.0,17.6,96.0,0.1,39215.26745495567,0.7,20.3,1.001184357581952,18.530045623839555,99.23801,50860.0,16.37629,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2796,78.8,2012.0,105.2765,0.006065,0.000245,8.82,9.0,28.6,93.0,17.2,94.0,0.1,42413.63713048646,0.7,20.5,1.063517514121937,18.90050636910498,99.24291,52620.0,16.37153,33.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2797,78.9,2013.0,105.4249,0.006105,0.00025,8.82,91.0,28.7,93.0,16.9,94.0,0.1,41249.153743433155,0.7,20.7,1.0184963127044124,18.755156799930575,99.24796,53960.0,16.34752,34.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
